Data  {
	RV[] "14Her_1.vels"
	RV[] "14Her_2.vels"
}
"14Her" {    
  Mass   1.00
}
2451777.71797   -20.2   6.7
2451809.60771   -21.1   6.8
2452037.88607   -31.4   7.0
2452115.73144   -35.1   7.1
2452145.70159   -23.4   7.7
2452181.62915   -23.7   7.1
2452354.98989   -25.0  12.7
2452451.80971    -2.1   7.4
2452454.80637    -3.2   6.7
2452471.72725   -12.3   6.4
2452495.71816   -13.9   7.4
2452541.58879    -0.7   7.0
2452806.74254    53.6   6.9
2452841.82135    55.6   7.5
2452933.55588    90.8   7.2
2453215.73683    90.9   8.0
2453505.84769   -31.7  10.0
2453505.87913   -42.9   8.2
2453563.74131   -39.8   6.6
2453586.66183   -31.3   8.0
2453633.61295   -47.0   7.2
2453636.60040   -56.8   6.6
2453805.95471   -71.0   7.2
2453809.96897   -66.3   7.2
2453840.90354   -62.0   8.2
2453863.84247   -62.0   9.3
2453909.73446   -57.6   7.3
2453927.75413   -58.5   6.8
Data  {
	RV[] "14Her_1.vels"
	RV[] "14Her_2b.vels"
}
"14Herb" {    
  Mass   1.00
}
Data  {
	RV[] "16cygB_1.vels"
	RV[] "16cygB_2.vels"
}
"16cygB" {    
  Mass   1.01
}
47046.7695        17.9        6.8
48019.9531        55.4        12.0
48438.8750        -10.0        8.9
48906.6992        56.5        9.2
49172.9062        -2.6        4.6
49588.7422        28.5        7.7
49623.7266        47.5        9.6
49892.9648        -20.4        5.5
50069.5781        -20.4        8.7
50073.5977        -11.7        4.0
50182.0039        1.2        4.3
50203.9648        -3.1        6.2
50231.9219        -9.0        12.9
50262.9023        10.4        4.7
50298.7852        17.9        3.5
50300.7305        20.1        2.8
50304.6758        23.9        2.8
50305.7539        18.5        4.0
50309.8008        21.6        3.6
50326.7734        13.7        3.0
50377.7031        28.1        4.4
47846.6758        41.9        10.7
48113.8242        61.1        10.7
48846.8750        45.6        9.1
49124.9844        -38.9        8.2
49200.8750        -22.3        9.8
49601.7656        17.8        8.1
49858.9844        -37.1        6.4
49914.9688        -17.8        4.6
50072.5742        -11.9        5.1
50089.5938        -6.8        5.9
50202.0039        9.7        8.8
50215.9336        9.8        5.8
50235.9883        -0.8        8.7
50288.7578        12.1        4.7
50299.9414        20.8        3.2
50300.9375        16.9        3.7
50304.9492        21.4        2.9
50307.7969        21.8        4.0
50311.7695        12.6        3.6
50372.6836        25.7        4.2
48485.7305        -4.2        16.8
48783.8398        41.5        20.5
48852.7734        22.2        21.3
48901.6875        5.8        20.4
49146.9102        -37.3        22.1
49258.7500        -5.1        20.5
49521.8984        20.5        21.4
49616.6602        45.3        24.2
49668.5430        13.7        22.6
49816.9023        -37.6        21.0
49876.8438        -6.9        21.9
49946.8125        -39.6        19.4
49994.6055        -5.0        16.4
50235.9023        38.5        19.6
50355.6328        45.5        19.0
48524.6562        22.6        21.9
48823.8984        8.7        16.7
48882.5742        52.7        19.6
48943.6328        -13.2        22.8
49220.7812        -10.8        19.5
49286.6367        -27.9        17.1
49588.7305        51.5        16.0
49647.6289        44.4        14.6
49703.5508        35.7        18.1
49861.9141        -13.6        19.5
49916.7930        -7.6        17.2
49963.7070        -33.6        16.1
50204.9258        19.7        21.6
50292.7539        20.9        22.8
Data  {
	RV[] "16cygB_B06L.vels"
	RV[] "16cygB_McDonald96.vels"
}
"16cygB_B06L" {    
  Mass   1.01
}
2446957.9260    15.00  16.00
2447046.7721     8.50   6.40
2447846.6750    10.50   8.80
2448019.9528    59.00  12.00
2448113.8226    54.00  10.00
2448438.8719    -8.60   9.20
2448846.8739    47.20   8.80
2448906.7000    50.00  10.00
2449124.9859   -34.10   8.00
2449172.9089   -15.90   4.30
2449200.8761   -35.80   9.00
2449588.7420    24.70   7.70
2449601.7668    13.60   7.00
2449623.7261    31.90   9.20
2449858.9847   -38.90   6.50
2449892.9674   -16.50   5.60
2449914.9668   -19.00   4.30
2450069.5771    -5.30   9.70
2450072.5742   -11.20   5.20
2450073.5972   -15.30   3.90
2450089.5936   -10.10   5.70
2450182.0037    -1.90   4.20
2450202.0051    10.70   8.40
2450203.9648     2.30   6.50
2450215.9319     6.20   5.80
2450231.9210     7.00  15.00
2450235.9880     3.40   9.00
2450262.9031     5.00   4.30
2450288.7581    17.90   4.70
2450298.7869    22.80   3.50
2450299.9484    18.60   3.10
2450300.7288    13.40   2.80
2450300.9366    11.50   3.50
2450304.6771    24.00   3.10
2450304.9514    23.30   3.10
2450305.7539    21.80   4.10
2450307.7948    28.60   4.10
2450309.8004    30.40   3.60
2450311.7719    18.70   3.90
2450326.7720    12.10   3.00
2450372.6838    29.90   4.30
2450377.7007    30.60   4.30
2450441.5892    41.10   5.00
2450504.0782    65.00  10.00
2450505.0658    57.40   5.60
2450537.0145    16.30   5.80
2450538.0002    16.70   6.90
2450550.9976   -11.30   4.50
2450563.0094   -31.60   7.70
2450563.9781   -44.80   4.80
2450578.9652   -46.30   4.90
2450579.9225   -43.80   5.50
2450610.9932   -58.50   7.40
2450611.9811   -57.00  10.00
2450640.9203   -33.40   4.40
2450645.9658   -31.20   4.50
2450655.9416   -40.30   6.40
2450681.9345   -33.10   5.30
2450767.6253   -33.30   5.40
2450976.9471    -7.20   7.40
2450978.9546     0.80   6.20
2451026.8126    -1.60   6.70
2451044.8438     9.30   7.50
2451048.8111     8.20   8.40
2451100.7225    12.50   7.50
2451306.0042    47.50   6.10
2451337.9537    11.90   9.30
2451351.9039   -28.00   7.10
2451352.8687   -25.10   5.80
2451362.9024   -43.60   6.60
2451363.9344   -45.10   6.40
2451364.8843   -41.70   5.90
2451378.8676   -43.60   5.10
2451386.8052   -50.30   5.40
2451391.8585   -44.20   5.90
2451403.7905   -38.30   5.70
2451416.6855   -49.10   5.40
2451445.6663   -42.00   6.80
2451700.9162    -8.30   6.20
2451750.7884     0.20   5.90
2451805.7081     4.70   6.80
2451814.6970     3.50   5.90
2451822.6933     0.10   5.30
2452076.8765    43.80   6.30
2452085.9225    40.20   5.90
2452141.8527     2.80   5.10
2452144.8050   -11.40   5.50
2452145.7669    -5.30   7.20
2452146.7732   -15.80   6.40
2452147.7478   -23.00   6.00
2452157.7103   -37.20   5.30
2452159.6908   -46.20   5.60
2452160.7188   -49.30   6.00
2452168.7137   -36.20   5.70
2452182.7022   -43.70   5.20
Data  {
	RV[] "16cygB_B06L.vels"
	RV[] "16cygB_McDonald96.vels"
	RV[] "16cygB_HJS06.vels"
}
"16cygB_B06L_3datasets" {    
  Mass   1.01
}
2451008.86449   -7.0   6.7
2451011.86885   -1.9   7.0
2451065.73704    0.5   7.7
2451121.69528   15.6   7.9
2451154.57100   14.7   7.3
2451328.94395   29.1   6.7
2451361.87182  -43.2   7.5
2451414.67124  -48.4   7.3
2451449.78342  -41.3   6.8
2451502.60158  -42.5   7.8
2451529.57703  -36.6   8.0
2451689.90882  -19.1   6.9
2451753.74228    7.5   7.6
2451777.79311   -3.6   6.9
2451861.66676   24.4   7.1
2452039.94285   35.7   6.4
2452115.84910   48.7   6.9
2452144.77541  -16.5   7.0
2452181.72467  -51.1   7.3
2452451.88739  -16.3   6.2
2452471.85446  -15.1   6.4
2452495.78667    2.4   9.2
2452538.66450   -7.3   6.8
2452577.67137   -9.1   7.4
2452600.58553    1.5   7.4
2452620.56341    0.2   7.4
2452807.88580   23.2   6.8
2452840.96694   34.9   7.7
2452930.68220   36.5   7.5
2452932.66273   21.3   6.7
2452960.59294  -27.4   7.3
2453163.86157   -7.0   7.0
2453321.64999   -9.6  14.7
2453585.84777   27.6   7.0
2453654.68515   45.4   7.0
2453689.59980   57.8   7.4
2453907.87292  -24.1   7.7
2448485.7305        -4.2        16.8
2448783.8398        41.5        20.5
2448852.7734        22.2        21.3
2448901.6875        5.8        20.4
2449146.9102        -37.3        22.1
2449258.7500        -5.1        20.5
2449521.8984        20.5        21.4
2449616.6602        45.3        24.2
2449668.5430        13.7        22.6
2449816.9023        -37.6        21.0
2449876.8438        -6.9        21.9
2449946.8125        -39.6        19.4
2449994.6055        -5.0        16.4
2450235.9023        38.5        19.6
2450355.6328        45.5        19.0
2448524.6562        22.6        21.9
2448823.8984        8.7        16.7
2448882.5742        52.7        19.6
2448943.6328        -13.2        22.8
2449220.7812        -10.8        19.5
2449286.6367        -27.9        17.1
2449588.7305        51.5        16.0
2449647.6289        44.4        14.6
2449703.5508        35.7        18.1
2449861.9141        -13.6        19.5
2449916.7930        -7.6        17.2
2449963.7070        -33.6        16.1
2450204.9258        19.7        21.6
2450292.7539        20.9        22.8
Data  {
	RV[] "47uma_Lick02.vels"
	RV[] "47uma_ELODIE04.vels"
}
"47uma" {    
  Mass   1.00
}
Data  {
	RV[] "47uma_Lick02.vels"
	RV[] "47uma_ELODIE04.vels"
	RV[] "47uma_HJS06.vels"
	RV[] "47uma_HET06.vels"
}
"47uma_4datasets" {    
  Mass   1.00
}
2450150.5493 -15.3 7.0
2450207.3648 -43.3 7.0
2450477.6002 -54.3 7.0
2450532.4115 -21.3 7.0
2450532.4172 -20.3 7.0
2450532.4265 -32.3 7.0
2450532.4321 -33.3 7.0
2450532.4413 -35.3 7.0
2450532.4466 -27.3 7.0
2450557.4235 -22.3 7.0
2450582.3557 -16.3 8.0
2450767.7048  58.7 7.0
2450821.6242  54.7 7.0
2450826.6455  51.7 7.0
2450826.6516  62.7 7.0
2450884.4573  47.7 7.0
2450911.4440  50.7 7.0
2450911.4561  56.7 7.0
2450938.3456  59.7 8.0
2450938.3614  71.7 9.0
2450970.3460  55.7 7.0
2451174.6728   5.7 8.0
2451234.4857  -3.3 7.0
2451266.4164 -31.3 8.0
2451324.3663 -33.3 7.0
2451508.6987 -42.3 7.0
2451542.6385 -41.3 7.0
2451587.5644 -28.3 7.0
2451621.4418 -38.3 7.0
2451655.4028 -28.3 7.0
2451690.3978 -24.3 7.0
2451883.7067  51.7 7.0
2451909.6771  49.7 8.0
2451950.6479  51.7 7.0
2452038.4214  45.7 8.0
2452078.3565  35.7 7.0
2452249.6830  12.7 9.0
2452355.5093 -27.3 8.0
2452356.4997 -27.3 8.0
2452614.7120 -54.3 9.0
2452678.5739 -37.3 7.0
2452718.5215 -29.3 7.0
2452747.4011 -30.3 7.0
2452751.4008 -26.3 7.0
2453313.99225    61.3   1.5
2453313.99417    64.1   1.6
2453313.99608    52.5   1.7
2453314.99012    56.2   1.3
2453314.99203    59.9   1.3
2453317.98891    48.4   1.6
2453317.99082    48.4   1.4
2453317.99273    47.5   1.4
2453334.94873    48.2   1.4
2453334.95296    50.9   1.4
2453334.95591    54.0   1.4
2453335.94413    52.8   1.4
2453335.94708    54.5   1.4
2453335.95003    54.5   1.3
2453338.92569    57.9   2.0
2453338.92756    53.0   3.1
2453338.92947    46.4   2.1
2453338.93800    45.0   1.9
2453338.93991    48.6   1.9
2453338.94181    57.3   1.8
2453338.94426    52.2   1.9
2453338.94617    46.5   1.8
2453338.94808    47.7   1.9
2453340.91533    58.2   1.4
2453340.91724    53.0   1.5
2453340.91915    58.0   1.4
2453346.92015    50.0   1.5
2453346.92207    50.6   1.4
2453346.92398    51.7   1.3
2453348.90749    51.3   1.6
2453348.90939    56.8   1.6
2453348.91131    52.4   1.5
2453350.91699    51.9   1.4
2453357.87818    39.1   1.8
2453357.88009    50.8   1.8
2453357.88200    40.8   1.6
2453359.87351    46.6   2.2
2453359.87542    43.8   2.1
2453359.87733    48.4   2.1
2453365.86302    39.9   1.9
2453365.86489    48.7   2.1
2453365.86678    47.2   2.0
2453367.86198    49.4   1.8
2453367.86389    41.8   1.7
2453367.86580    43.7   1.8
2453371.85542    32.8   1.8
2453371.85733    41.6   2.5
2453371.85925    41.8   1.7
2453373.85759    40.9   2.1
2453373.85950    32.0   4.0
2453389.79570    42.8   2.0
2453389.79762    37.9   2.0
2453389.79953    35.2   1.9
2453391.79094    35.3   2.0
2453391.79285    36.6   2.1
2453391.79477    34.5   1.8
2453395.77629    42.2   1.8
2453395.77819    32.7   1.8
2453395.78010    42.7   1.9
2453400.99279    33.2   1.7
2453400.99470    28.6   1.7
2453400.99661    26.1   1.7
2453408.76776    37.1   1.9
2453408.76968    30.5   2.1
2453408.77158    29.1   2.2
2453414.72643    28.5   2.1
2453414.72832    34.6   2.0
2453414.73023    33.9   1.9
2453416.70849    29.2   2.2
2453416.71038    31.4   2.1
2453416.71231    33.6   2.1
2453421.93924    23.3   1.3
2453421.94115    25.9   1.4
2453421.94306    24.6   1.4
2453423.70290    29.4   1.3
2453423.70481    26.5   1.4
2453423.70672    23.0   1.4
2453432.90612    21.4   1.3
2453432.90802    18.9   1.3
2453432.90993    20.6   1.3
2453433.90512    22.7   1.2
2453433.90696    24.3   1.2
2453433.90835    23.3   1.2
2453437.65943    27.5   1.6
2453437.66100    25.6   1.4
2453437.66291    26.5   1.3
2453437.66489    26.9   1.2
2453439.65763    25.3   1.3
2453439.65954    30.6   1.3
2453439.66145    24.5   1.1
2453440.89735    32.7   1.2
2453440.90029    30.7   1.4
2453440.90324    34.8   1.4
2453476.80210    16.3   1.2
2453476.80400    11.2   1.5
2453476.80591    10.3   1.4
2453479.77654    11.7   1.3
2453479.77844    13.1   1.4
2453479.78035     7.3   1.4
2453481.76429     6.2   1.3
2453481.76620     5.6   1.3
2453481.76811     7.5   1.4
2453486.77539     9.3   1.3
2453486.77730     9.1   1.3
2453486.77922    13.8   1.3
2453488.76596     6.8   1.3
2453488.76787     8.5   1.3
2453488.76978     7.9   1.3
2453512.68994     5.5   1.4
2453512.69185     0.1   1.5
2453512.69376    -0.6   1.5
2453526.63295    -8.0   1.5
2453526.63492    -9.2   1.5
2453526.63683    -8.4   1.6
2453526.63847    -6.1   1.6
2453526.63969   -13.1   1.8
2453526.64090    -5.8   1.6
2453539.63731   -15.7   1.6
2453539.63922   -15.6   1.7
2453539.64114   -22.7   1.7
2453708.91865     8.0   1.7
2453708.92004    12.7   1.8
2453708.92143     4.9   1.9
2453709.92062    10.8   1.8
2453709.92253     0.0   1.6
2453709.92444     6.6   1.5
2453710.91177    13.2   1.5
2453710.91316    13.5   1.5
2453710.91456    11.0   1.5
2453711.92767    17.5   2.4
2453711.92906     9.8   2.8
2453711.93044    10.6   2.4
2453711.93510     8.6   1.5
2453711.93649     7.1   1.4
2453711.93788     4.5   1.4
2453721.87889     3.5   1.9
2453721.88028    18.0   1.6
2453721.88168     6.8   1.7
2453723.86894    11.5   1.7
2453723.87032    12.1   1.7
2453723.87171    11.1   1.6
2453725.86007     9.7   1.7
2453725.86146    19.2   1.7
2453725.86285    20.1   1.9
2453736.83987    -0.9   1.9
2453736.84137     4.3   1.8
2453736.84288     6.0   1.8
2453738.82611    14.7   1.6
2453738.82750     6.7   1.7
2453738.82890    11.5   1.7
2453734.87673     6.1   1.8
2453734.87812     1.5   1.9
2453734.87951     7.9   1.9
2453742.81869    13.3   1.8
2453742.82008     7.7   1.9
2453742.82147    18.8   1.8
2453743.81885     6.8   1.9
2453743.82024    15.2   2.0
2453743.82163     9.8   2.0
2453744.82153     9.0   1.5
2453744.82292    12.2   1.6
2453744.82431     7.6   1.6
2453751.79848     4.3   2.1
